DZA;Algeria;Tiaret;Tendouf|Tihert;Wilaya;Province;DZ.TR;34.96510885;1.530423933
DZA;Algeria;Tindouf;Tiaret;Wilaya;Province;DZ.TN;27.69669145;-6.062753361
DZA;Algeria;Tipaza;Tibaza| Tefessedt;Wilaya;Province;DZ.TP;36.51941923;2.218892179
DZA;Algeria;Tissemsilt;Vialar;Wilaya;Province;DZ.TS;35.75735743;1.811679999
DZA;Algeria;Tizi Ouzou;Tizi-ouzou|Tizi Wezzu;Wilaya;Province;DZ.TO;36.67475691;4.204092564
DZA;Algeria;Tlemcen;Tilimsene|Tlemsane|Tilimsen|Tremecém;Wilaya;Province;DZ.TL;34.72707536;-1.404015648
ECU;Ecuador;Azuay;;Provincia;Province;EC.AZ;-3.014133525;-79.15421733
ECU;Ecuador;Bolivar;;Provincia;Province;EC.BO;-1.587249399;-79.10689316
ECU;Ecuador;Cañar;;Provincia;Province;EC.CN;-2.532416265;-79.03040063
ECU;Ecuador;Carchi;;Provincia;Province;EC.CR;0.751728713;-78.06401716
ECU;Ecuador;Chimborazo;;Provincia;Province;EC.CB;-1.975005205;-78.72075408
ECU;Ecuador;Cotopaxi;;Provincia;Province;EC.CT;-0.857987627;-78.85645852
ECU;Ecuador;El Oro;;Provincia;Province;EC.EO;-3.50943312;-79.83251062
ECU;Ecuador;Esmeraldas;;Provincia;Province;EC.ES;0.705423981;-79.22176809
ECU;Ecuador;Galápagos;;Provincia;Province;EC.GA;-0.548206852;-90.89996048
ECU;Ecuador;Guayas;;Provincia;Province;EC.GU;-2.117417246;-79.88866163
ECU;Ecuador;Imbabura;;Provincia;Province;EC.IM;0.40535681;-78.37088355
ECU;Ecuador;Loja;;Provincia;Province;EC.LJ;-4.090050412;-79.65585127
ECU;Ecuador;Los Rios;;Provincia;Province;EC.LR;-1.343568667;-79.49144476
ECU;Ecuador;Manabi;;Provincia;Province;EC.MN;-0.751294289;-80.13667592
ECU;Ecuador;Morona Santiago;;Provincia;Province;EC.MS;-2.563990132;-78.00753813
ECU;Ecuador;Napo;;Provincia;Province;EC.NA;-0.657020809;-77.82188397
ECU;Ecuador;Orellana;;Provincia;Province;EC.OR;-0.784427762;-76.37452621
ECU;Ecuador;Pastaza;;Provincia;Province;EC.PA;-1.716774504;-76.87972683
ECU;Ecuador;Pichincha;;Provincia;Province;EC.PI;-0.104905315;-78.59355559
ECU;Ecuador;Santa Elena;;Provincia;Province;EC.SE;-2.139495863;-80.57775056
ECU;Ecuador;Santo Domingo de los Tsachilas;;Provincia;Province;EC.SD;-0.284277234;-79.20002106
ECU;Ecuador;Sucumbios;;Provincia;Province;EC.SU;-0.015540714;-76.58910339
ECU;Ecuador;Tungurahua;;Provincia;Province;EC.TU;-1.294378215;-78.50714598
ECU;Ecuador;Zamora Chinchipe;;Provincia;Province;EC.ZC;-4.169509507;-78.90384032
EGY;Egypt;Ad Daqahliyah;Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|Daqalīya|Dakahlia|Dekahlia;Muhafazah;Governorate;EG.DQ;31.10938146;31.53809569
EGY;Egypt;Al Bahr al Ahmar;Mar Rojo|Mar Vermelho|Mer Rouge|Red Sea;Muhafazah;Governorate;EG.BA;25.07906146;33.90835381
EGY;Egypt;Al Buhayrah;Beheira|Behera|El Buhayra|Béhéra;Muhafazah;Governorate;EG.BH;30.6294479;30.27628097
EGY;Egypt;Al Fayyum;El Faiyum|el Fayoum|Faium|Faiyūm|Fayum|Fayoum|Fayyum;Muhafazah;Governorate;EG.FY;29.32577496;30.58250741
EGY;Egypt;Al Gharbiyah;al-Garbīyah|El Gharbiya|Garbia|Gharbieh|Gharbīya|Gharbia;Muhafazah;Governorate;EG.GH;30.89014288;31.04491861
EGY;Egypt;Al Iskandariyah;Alexandria|Alexandrie|El Iskandariya;Muhafazah;Governorate;EG.IK;30.8446065;29.74511632
EGY;Egypt;Al Isma`iliyah;As Ismailiyah|Ismailia|Ismaïlia|Isma'iliya;Muhafazah;Governorate;EG.IS;30.53346907;32.38503385
EGY;Egypt;Al Jizah;El Giza|El Gīzah|Gizeh|Giza|Guizèh;Muhafazah;Governorate;EG.JZ;28.85118211;29.50908995
EGY;Egypt;Al Minufiyah;Menoufieh|Menufia|Menūfīya|Minūfīya|Munufia|Menoufia|Minufia;Muhafazah;Governorate;EG.MF;30.4674778;30.90528267
EGY;Egypt;Al Minya;Minia|Minieh|Menia|Minya;Muhafazah;Governorate;EG.MN;28.09032345;30.57647855
EGY;Egypt;Al Qahirah;Cairo|El Cairo|El Qahira|Le Caire;Muhafazah;Governorate;EG.QH;29.96956786;31.58482002
EGY;Egypt;Al Qalyubiyah;Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia;Muhafazah;Governorate;EG.QL;30.30717482;31.26964799
EGY;Egypt;Al Uqsur;Luxor;Muhafazah;Governorate;EG.UQ;25.64490755;32.6741344
EGY;Egypt;Al Wadi al Jadid;Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|Ouādi El Guedīd|Southern Desert;Muhafazah;Governorate;EG.WJ;24.81295613;28.3987996
EGY;Egypt;As Suways;El Suweiz|Es Suweis|Suez;Muhafazah;Governorate;EG.SW;29.675843;32.24520413
EGY;Egypt;Ash Sharqiyah;Charkieh|Sharqia|Sharqīya|Sharquia|Sharkia;Muhafazah;Governorate;EG.SQ;30.66268444;31.75094125
EGY;Egypt;Aswan;Assouan|Assuã|Assuán|Syene;Muhafazah;Governorate;EG.AN;23.35279247;32.60770427
EGY;Egypt;Asyut;Asyiut|Assiout|Assiut|Assyut|Asyout;Muhafazah;Governorate;EG.AT;27.33582891;31.63717845
EGY;Egypt;Bani Suwayf;Beni Suwayf|Beni Souef|Beni Suef;Muhafazah;Governorate;EG.BN;28.81840957;31.07548158
EGY;Egypt;Bur Sa`id;Bur Said|Canal|Port Said|Port-Saïd;Muhafazah;Governorate;EG.BS;31.12556339;32.26599368
EGY;Egypt;Dumyat;Damietta|Damiette|Dumiāt;Muhafazah;Governorate;EG.DT;31.38007294;31.75929608
EGY;Egypt;Janub Sina';Janub Sina|Sina al-Janubiyah|Sina' al-Janūbīyah|Sinai al Janūbīa|South Sinai|Sud Sinaī;Muhafazah;Governorate;EG.JS;29.02165264;33.79978092
EGY;Egypt;Kafr ash Shaykh;Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh;Muhafazah;Governorate;EG.KS;31.32603282;30.90624727
EGY;Egypt;Matrouh;Marsā Matrūh|Mersa Matruh|Western Desert|Matrouh;Muhafazah;Governorate;EG.MT;29.69342124;26.97140978
EGY;Egypt;Qina;Kena|Qena|Quena;Muhafazah;Governorate;EG.QN;25.98119067;32.92887525
EGY;Egypt;Shamal Sina';Shamal Sina|Nord Sinaï|North Sinai|Sina ash-Shamālīyah|Sinai ash Shamālīya;Muhafazah;Governorate;EG.SS;30.42334804;33.76593589
EGY;Egypt;Suhaj;Girga|Girgeh|Sawhāj|Sohag|Suhag;Muhafazah;Governorate;EG.SJ;26.6710032;32.12597395
ERI;Eritrea;Anseba;Ansaba|A'Nseba;Zoba;Region;ER.AN;15.33285113;38.8773456
ERI;Eritrea;Debub;Southern|al-Janubiyah;Zoba;Region;ER.DU;16.15946404;39.04494623
ERI;Eritrea;Debubawi Keyih Bahri;Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi;Zoba;Region;ER.DK;13.72693503;41.6414358
ERI;Eritrea;Gash Barka;Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka;Zoba;Region;ER.GB;15.20411103;37.41957424
ERI;Eritrea;Maekel;Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay;Zoba;Region;ER.MA;14.82213332;38.92705539
ERI;Eritrea;Semenawi Keyih Bahri;Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri;Zoba;Region;ER.SK;16.45065063;37.76650238
ESH;Western Sahara;Boujdour;Bojador;Willaya;Province;EH.BO;25.17553957;-13.46176639
ESH;Western Sahara;Es Semara;Smara;Willaya;Province;EH.ES;26.8089655;-10.49328102
ESH;Western Sahara;Laayoune;El aaiún;Willaya;Province;EH.LA;26.59591009;-12.99954046
ESH;Western Sahara;Oued el Dahab;Ed Dakhla|Oued Eddahab;Willaya;Province;EH.OD;22.86993696;-14.49504732
ESP;Spain;Andalucía;Andalousie|Andaluc¡a|Andalusien|Andaluzia;Comunidad Autónoma;Autonomous Community;ES.AN;37.46357202;-4.574030787
ESP;Spain;Aragón;Aragão|Aragó|Aragón|Aragona|Aragonien;Comunidad Autónoma;Autonomous Community;ES.AR;41.51988441;-0.660301686
ESP;Spain;Cantabria;Cantàbria|Cantábria|Cantabrie|Kantabrien;Comunidad Autónoma;Autonomous Community;ES.CB;43.19696751;-4.031487054
ESP;Spain;Castilla-La Mancha;Castela-La Mancha|Castela-Mancha|Castella-la Manxa|Castilha-La Mancha;Comunidad Autónoma;Autonomous Community;ES.CM;39.58109755;-3.004583306
ESP;Spain;Castilla y León;Castile and Leon|Castela e Leão|Castella i Lleó|Castile-Leon|Castilha-Leão|Castilla y León|Castille et Léon|Kastilien-León;Comunidad Autónoma;Autonomous Community;ES.CL;41.75434852;-4.78191111
ESP;Spain;Cataluña;Catalogna|Catalogne|Catalonia|Catalunha|Catalunya|Katalonien;Comunidad Autónoma;Autonomous Community;ES.CT;41.79823853;1.528718011
ESP;Spain;Ceuta y Melilla;;Ciudades Autónomas;Autonomous City;ES.ML;35.72343246;-4.659475584
ESP;Spain;Comunidad de Madrid;Madrid|Communauté de Madrid| Community of Madrid|Comunidad de Madrid |Comunidade de Madrid|Comunitat de Madrid;Comunidad Autónoma;Autonomous Community;ES.MD;40.49520097;-3.717005901
ESP;Spain;Comunidad Foral de Navarra;Communauté forale de Navarre|Comunidade Foral de Navarra|Comunitat Foral|Navarra;Comunidad Autónoma;Autonomous Community;ES.NA;42.667549;-1.647657685
ESP;Spain;Comunidad Valenciana;Valencia|Communauté de Valence|Comunidade Valenciana|Comunidad Valenciana|Comunitat Valenciana;Comunidad Autónoma;Autonomous Community;ES.VC;39.40144673;-0.554572961
ESP;Spain;Extremadura;Estremadura|Estrémadure;Comunidad Autónoma;Autonomous Community;ES.EX;39.19140931;-6.150691753
ESP;Spain;Galicia;Galice|Gal¡cia|Galicien|Galiza|Galizia;Comunidad Autónoma;Autonomous Community;ES.GA;42.75687176;-7.91124959
ESP;Spain;Islas Baleares;Balearic Islands|Balearen|Balearene|Baleares|Islas Baleares|Baleari|Îles Baléares|Ilhas Baleares|Illes Balears;Comunidad Autónoma;Autonomous Community;ES.PM;39.5727056;2.910201922
ESP;Spain;Islas Canarias;Canarias|Canary Islands|Canárias|Ilhas Canárias|Canarie|Îles Canaries|Illes Canàries|Kanariøyene|Kanarische Inseln;Comunidad Autónoma;Autonomous Community;ES.CN;28.34288468;-15.66648081
ESP;Spain;La Rioja;Rioja;Comunidad Autónoma;Autonomous Community;ES.LO;42.27507548;-2.517176827
ESP;Spain;País Vasco;Basque Country|Baskenland|Basque Autonomous Community|Basque Provinces|CAV|Comunidad Autonoma Vasca;Comunidad Autónoma;Autonomous Community;ES.PV;43.04348181;-2.616896671
ESP;Spain;Principado de Asturias;Astúrias|Asturie|Asturien|Asturies|Astúries|Asturias;Comunidad Autónoma;Autonomous Community;ES.AS;43.29231941;-5.992996816
ESP;Spain;Región de Murcia;Murcia|Região de Múrcia|Regió de Múrcia|Région de Murcie|Region of Murcia;Comunidad Autónoma;Autonomous Community;ES.MU;38.00201637;-1.485118005
EST;Estonia;Harju;Harjumaa|Harju maakond;Maakond;County;EE.HA;59.30729922;24.92194304
EST;Estonia;Hiiu;Hiiumaa|Hiiu maakond|Dagö;Maakond;County;EE.HI;58.88807339;22.63663535
EST;Estonia;Ida-Viru;Ida-Virumaa|Ida-Viru maakond;Maakond;County;EE.IV;59.21715653;27.34719877
EST;Estonia;Järva;Jaerva|Järvamaa|Järva maakond;Maakond;County;EE.JR;58.938029;25.66581281
EST;Estonia;Jõgeva;Jogeva|Jõgevamaa|Jõgeva maakond;Maakond;County;EE.JN;58.71358034;26.44587785
EST;Estonia;Lääne;Laeaene|Läänemaa|Lääne maakond;Maakond;County;EE.LN;58.89414834;23.76455028
EST;Estonia;Lääne-Viru;Laeaene-Viru|Lääne-Virumaa|Lääne-Viru maakond;Maakond;County;EE.LV;59.25975728;26.36008301
EST;Estonia;Pärnu;Paernu|Pärnumaa|Pärnu maakond;Maakond;County;EE.PR;58.39754819;24.56532712
EST;Estonia;Peipsi;Peipsi järv|Pihkva järv|Lake Peipsi|Чудско-Псковское озеро;Water body;Water body;;58.68383039;27.3460354
EST;Estonia;Põlva;Polva|Põlvamaa|Põlva maakond;Maakond;County;EE.PL;58.04086466;27.16355421
EST;Estonia;Rapla;Raplamaa|Rapla maakond;Maakond;County;EE.RA;58.9223952;24.70044264
EST;Estonia;Saare;Saaremaa|Saare maakond|Ösel;Maakond;County;EE.SA;58.39159701;22.55013303
EST;Estonia;Tartu;Tartumaa|Tartu maakond|Dorpat;Maakond;County;EE.TA;58.36145367;26.68416717
EST;Estonia;Valga;Valgamaa|Valga maakond;Maakond;County;EE.VG;57.92749696;26.17937365
EST;Estonia;Viljandi;Viljandimaa|Viljandi maakond|Vilyandi;Maakond;County;EE.VD;58.33650814;25.55190986
EST;Estonia;Võru;Voru|Võrumaa|Võru maakond;Maakond;County;EE.VR;57.75064492;26.92463572
ETH;Ethiopia;Addis Abeba;Āddīs Ābaba|Addis Ababa|Adis-Abeba|Ādīs Ābeba;Astedader;City;ET.AA;8.980482942;38.78553855
ETH;Ethiopia;Afar; ;Kilil;State;ET.AF;12.03748036;40.7684263
ETH;Ethiopia;Amhara;Amara;Kilil;State;ET.AM;11.56246391;38.04731169
ETH;Ethiopia;Benshangul-Gumaz;Beneshangul Gumu;Kilil;State;ET.BE;10.50800672;35.44237778
ETH;Ethiopia;Dire Dawa; ;Astedader;City;ET.DD;9.606269024;42.00302663
ETH;Ethiopia;Gambela Peoples;Gambela;Kilil;State;ET.GA;7.707367955;34.32862318
ETH;Ethiopia;Harari People;Hareri;Kilil;State;ET.HA;9.28966018;42.17252598
ETH;Ethiopia;Oromia;Oromiya;Kilil;State;ET.OR;7.507236611;38.76544158
ETH;Ethiopia;Somali;Sumale;Kilil;State;ET.SO;6.918982846;43.33582439
ETH;Ethiopia;Southern Nations, Nationalities and Peoples;SNNPR;Kilil;State;ET.SN;6.466449332;36.81105234
ETH;Ethiopia;Tigray;Tegré|Tigrai|Tigre;Kilil;State;ET.TI;13.77672826;38.4415074
FIN;Finland;Eastern Finland;Itä-Suomen lääni|Östra Finlands län;Lääni;Province;FI.IS;62.64471814;28.38367563
FIN;Finland;Lapland;Lapin lääni|Lappi|Laponia|Lapônia|Laponie|Lappland|Lapplands län;Lääni;Province;FI.LP;67.73015732;26.32952409
FIN;Finland;Oulu;Oulun lääni|Uleåborgs län;Lääni;Province;FI.OU;64.79445903;27.39901418
FIN;Finland;Southern Finland;Etelä-Suomen lääni|Södra Finlands län;Lääni;Province;FI.ES;60.75355156;26.43592942
FIN;Finland;Western Finland;Länsi-Suomen lääni|Västra Finlands län;Lääni;Province;FI.LS;62.08400071;23.68399344
FJI;Fiji;Central;;Division;Division;FJ.CE;-17.95573478;178.240417
FJI;Fiji;Eastern;;Division;Division;FJ.EA;-18.38051152;70.1121597
FJI;Fiji;Northern;;Division;Division;FJ.NO;-16.6152447;155.0925655
FJI;Fiji;Rotuma;;Division;Division;FJ.RO;-12.50316529;177.0803748
FJI;Fiji;Western;;Division;Division;FJ.W;-17.74220393;177.764625
FRA;France;Auvergne-Rhône-Alpes;;Région;Region;FR.AR;45.51793384;4.545294302
FRA;France;Bourgogne-Franche-Comté;;Région;Region;FR.BF;47.23419677;4.806917415
FRA;France;Bretagne;;Région;Region;FR.BT;48.17902319;-2.845106915
FRA;France;Centre-Val de Loire;;Région;Region;FR.CN;47.48475994;1.684385624
FRA;France;Corse;Corsica;Région;Region;FR.CE;42.15147546;9.105593171
FRA;France;Grand Est;;Région;Region;FR.AO;48.68873794;5.613275284
FRA;France;Hauts-de-France;;Région;Region;FR.NC;49.96966523;2.770431414
FRA;France;Île-de-France;;Région;Region;FR.IF;48.70922907;2.503472807
FRA;France;Normandie;;Région;Region;FR.ND;49.11987358;0.108211932
FRA;France;Nouvelle-Aquitaine;;Région;Region;FR.AC;45.20593061;0.212187465
FRA;France;Occitanie;;Région;Region;FR.LP;43.70315642;2.142367901
FRA;France;Pays de la Loire;;Région;Region;FR.PL;47.47771174;-0.815496218
FRA;France;Provence-Alpes-Côte d'Azur;;Région;Region;FR.PR;43.95747607;6.058714206
FRO;Faroe Islands;Eysturoyar;Østerø|Eysturoy;Syssel|sýsla;Region;FO.OS;62.21923881;-6.935503036
FRO;Faroe Islands;Norderøerne;Norðoya|Norderøer;Syssel|sýsla;Region;FO.NO;62.28376451;-6.543098511
FRO;Faroe Islands;Sandoyar;Sandø|Sadoy;Syssel|sýsla;Region;FO.SA;61.83269462;-6.785142698
FRO;Faroe Islands;Streymoyar;Strømø|Stremoy|Streymoy;Syssel|sýsla;Region;FO.ST;62.08796055;-6.963868359
FRO;Faroe Islands;Suðuroyar;Suðuroy|Syderø;Syssel|sýsla;Region;FO.SN|FO.SS;61.52776377;-6.832983828
FRO;Faroe Islands;Vågø;Vága|Vágar|Vaagø;Syssel|sýsla;Region;FO.VG;62.08942063;-7.278990977
FSM;Micronesia;Chuuk;Truk;State;State;FM.CH;7.208829063;151.785085
FSM;Micronesia;Kosrae;Kusaie;State;State;FM.KO;5.310200779;162.9765976
FSM;Micronesia;Pohnpei;Ponape;State;State;FM.PO;6.845520011;158.0667581
FSM;Micronesia;Yap;;State;State;FM.YA;9.350635588;138.9414258
GAB;Gabon;Estuaire;;Province;Province;GA.ES;0.305483898;10.0367712
GAB;Gabon;Haut-Ogooué;;Province;Province;GA.HO;-1.326660282;13.72507885
GAB;Gabon;Moyen-Ogooué;;Province;Province;GA.MO;-0.444454735;10.57126592
GAB;Gabon;Ngounié;N'Gounié;Province;Province;GA.NG;-1.653642731;11.19841116
GAB;Gabon;Nyanga;;Province;Province;GA.NY;-3.044341181;11.10636537
GAB;Gabon;Ogooué-Ivindo;;Province;Province;GA.OI;0.472054408;12.8538551
GAB;Gabon;Ogooué-Lolo;;Province;Province;GA.OL;-0.852287174;12.61726811
GAB;Gabon;Ogooué-Maritime;;Province;Province;GA.OM;-1.604723028;9.665314137
GAB;Gabon;Wouleu-Ntem;Woleu-Ntem;Province;Province;GA.WN;1.401591432;11.95253674
GBR;United Kingdom;England;;Home Nation|Constituent Country;Kingdom;;52.58990236;-1.46157488
GBR;United Kingdom;Northern Ireland;Ulster;Home Nation|Constituent Country;Province;;54.6120214;-6.691185657
GBR;United Kingdom;Scotland;Alba;Home Nation|Constituent Country;Kingdom;;56.85122499;-4.180949246
GBR;United Kingdom;Wales;Cymru;Home Nation|Constituent Country;Principality;;52.33522923;-3.763468121
GEO;Georgia;Abkhazia;Sokhumi;Avtonomiuri Respublika;Autonomous Republic;GE.AB;43.10375658;41.181452
GEO;Georgia;Ajaria;Batumi;Avtonomiuri Respublika;Autonomous Republic;GE.AJ;41.64885383;42.0818901
GEO;Georgia;Guria;Ozurgeti;Region;Region;GE.GU;41.96392323;42.14579842
GEO;Georgia;Imereti;Kutaisi;Region;Region;GE.IM;42.15691858;42.95529811
GEO;Georgia;Kakheti;Telavi;Region;Region;GE.KA;41.76068416;45.78057066
GEO;Georgia;Kvemo Kartli;Rustavi;Region;Region;GE.KK;41.49391238;44.50687624
GEO;Georgia;Mtskheta-Mtianeti;Mtskheta;Region;Region;GE.MM;42.29462738;44.74343421
GEO;Georgia;Racha-Lechkhumi-Kvemo Svaneti;Ambrolauri;Region;Region;GE.RK;42.64531472;43.15852374
GEO;Georgia;Samegrelo-Zemo Svaneti;Zugdidi;Region;Region;GE.SZ;42.69765347;42.27517127
GEO;Georgia;Samtskhe-Javakheti;Akhaltsikhe;Region;Region;GE.SJ;41.5379281;43.32539957
GEO;Georgia;Shida Kartli;Gori;Region;Region;GE.SD;42.10666318;44.00797325
GEO;Georgia;Tbilisi;;K'alak'i;Independent City;GE.TB;41.70169634;44.83289429
GGY;Guernsey;Alderney;;Parish;Parish;GG.AL;49.71647642;-2.203550113
GGY;Guernsey;Brecqhou;;Parish;Parish;GG.BQ;49.43185071;-2.388520554
GGY;Guernsey;Castel;;Parish;Parish;GG.CA;49.463968;-2.594659151
GGY;Guernsey;Forest;;Parish;Parish;GG.FO;49.42678948;-2.595245429
GGY;Guernsey;Herm;;Parish;Parish;GG.HM;49.47257559;-2.449570995
GGY;Guernsey;Jethou;;Parish;Parish;GG.JT;49.45930166;-2.462836549
GGY;Guernsey;Saint Andrew;;Parish;Parish;GG.AN;49.44788612;-2.574646249
GGY;Guernsey;Saint Martin;;Parish;Parish;GG.MA;49.43162949;-2.554753554
GGY;Guernsey;Saint Peter Port;;Parish;Parish;GG.PP;49.45734144;-2.54591159
GGY;Guernsey;Saint Pierre du Bois;;Parish;Parish;GG.SB;49.43854819;-2.639326435
GGY;Guernsey;Saint Sampson;;Parish;Parish;GG.SM;49.48275971;-2.544733676
GGY;Guernsey;Saint Saviour;;Parish;Parish;GG.SV;49.44775812;-2.620957258
GGY;Guernsey;Sark;;Parish;Parish;GG.SK;49.4288067;-2.363300746
GGY;Guernsey;Torteval;;Parish;Parish;GG.TV;49.42879796;-2.653044223
GGY;Guernsey;Vale;;Parish;Parish;GG.VA;49.49241639;-2.535366848
GHA;Ghana;Ashanti;;Region;Region;GH.AH;6.803615671;-1.448572511
GHA;Ghana;Brong Ahafo;;Region;Region;GH.BA;7.706088399;-1.657978191
GHA;Ghana;Central;;Region;Region;GH.CP;5.560964257;-1.197225787
GHA;Ghana;Eastern;;Region;Region;GH.EP;6.412756787;-0.450589257
GHA;Ghana;Greater Accra;;Region;Region;GH.AA;5.821748049;0.065873422
GHA;Ghana;Northern;;Region;Region;GH.NP;9.35375739;-0.966658207
GHA;Ghana;Upper East;;Region;Region;GH.UE;10.77765188;-0.820530825
GHA;Ghana;Upper West;;Region;Region;GH.UW;10.39606021;-2.209539873
GHA;Ghana;Volta;;Region;Region;GH.TV;7.269001736;0.392035024
GHA;Ghana;Western;;Region;Region;GH.WP;5.752793477;-2.415957617
GIN;Guinea;Boké;;Region;Region;;11.36205213;-13.76656922
GIN;Guinea;Conakry;;Region;Region;;9.626656368;-13.57153701
GIN;Guinea;Faranah;;Region;Region;;10.49002741;-10.65815167
GIN;Guinea;Kankan;;Region;Region;;10.58366599;-9.336101831
GIN;Guinea;Kindia;;Region;Region;;10.21672434;-13.12096117
GIN;Guinea;Labé;;Region;Region;;11.75571514;-12.01750216
GIN;Guinea;Mamou;;Region;Region;;10.6693989;-12.07571791
GIN;Guinea;Nzérékoré;;Region;Region;;8.43731555;-8.89905996
GLP;Guadeloupe;Basse-Terre;;Arrondissement;District;GP.BT;16.15478313;-61.67840793
GLP;Guadeloupe;Pointe-à-Pitre;;Arrondissement;District;GP.PP;16.24531555;-61.38483198
GMB;Gambia;Banjul;;Independent City;Independent City;GM.BJ;13.44924474;-16.65197669
GMB;Gambia;Lower River;Central|South Bank;Division;Division;GM.LR;13.3858842;-15.74303001
GMB;Gambia;Maccarthy Island;Central River|Jangjangbureh|Janjanbureh|Janjangburreh;Division;Division;GM.MC;13.5993813;-14.92897337
GMB;Gambia;North Bank;;Division;Division;GM.NB;13.50744052;-16.00854694
GMB;Gambia;Upper River;;Division;Division;GM.UR;13.39377876;-14.16027433
GMB;Gambia;Western;;Division;Division;GM.WE;13.24539565;-16.4015588
GNB;Guinea-Bissau;Bafatá;;Região;Region;GW.BA;12.16319565;-14.70709412
GNB;Guinea-Bissau;Biombo;;Região;Region;GW.BM;11.87635691;-15.78058441
GNB;Guinea-Bissau;Bissau;;Sector Autónomo;Autonomous Sector;GW.BS;11.87564316;-15.61065185
GNB;Guinea-Bissau;Bolama;Bolama-Bijagcs;Região;Region;GW.BL;11.31109443;-16.00442628
GNB;Guinea-Bissau;Cacheu;;Região;Region;GW.CA;12.19636802;-16.04173736
GNB;Guinea-Bissau;Gabú;;Região;Region;GW.GA;12.1629194;-14.11037446
GNB;Guinea-Bissau;Oio;;Região;Region;GW.OI;12.28690668;-15.27025071
GNB;Guinea-Bissau;Quinara;Buba;Região;Region;GW.QU;11.66393571;-15.18687127
GNB;Guinea-Bissau;Tombali;;Região;Region;GW.TO;11.3299212;-14.98958555
GNQ;Equatorial Guinea;Annobón; ;Provincia;Province;GQ.AN;-1.434954723;5.635822158
GNQ;Equatorial Guinea;Bioko Norte; ;Provincia;Province;GQ.BN;3.674823216;8.792658238
GNQ;Equatorial Guinea;Bioko Sur; ;Provincia;Province;GQ.BS;3.418125413;8.63757879
GNQ;Equatorial Guinea;Centro Sur; ;Provincia;Province;GQ.CS;1.478417759;10.4247085
GNQ;Equatorial Guinea;Kié-Ntem; ;Provincia;Province;GQ.KN;2.001635056;10.94673849
GNQ;Equatorial Guinea;Litoral; ;Provincia;Province;GQ.LI;1.512721546;9.844665896
GNQ;Equatorial Guinea;Wele-Nzas; ;Provincia;Province;GQ.WN;1.492474006;10.99952938
GRC;Greece;Aegean;;Apokentroménes dioikíseis;Decentralized administration;GR.AI;37.60982354;26.22121294
GRC;Greece;Athos;;Apokentroménes dioikíseis;Decentralized administration;GR.MA;40.26736202;24.19595779
GRC;Greece;Attica;;Apokentroménes dioikíseis;Decentralized administration;GR.AT;37.83507643;23.59975497
GRC;Greece;Crete;;Apokentroménes dioikíseis;Decentralized administration;GR.CR;35.22928433;24.84469767
GRC;Greece;Epirus and Western Macedonia;;Apokentroménes dioikíseis;Decentralized administration;GR.EM;39.98748257;21.13836837
GRC;Greece;Macedonia and Thrace;;Apokentroménes dioikíseis;Decentralized administration;GR.MH;40.92309929;23.89518943
GRC;Greece;Peloponnese, Western Greece and the Ionian Islands;;Apokentroménes dioikíseis;Decentralized administration;GR.PW;37.81194258;21.94911767
GRC;Greece;Thessaly and Central Greece;;Apokentroménes dioikíseis;Decentralized administration;GR.TC;39.07280638;22.54022188
GRD;Grenada;Carriacou;;Dependency;Dependency;GD.CA;12.48000653;-61.45005778
GRD;Grenada;Saint Andrew;;Parish;Parish;GD.AN;12.11739443;-61.65258543
GRD;Grenada;Saint David;;Parish;Parish;GD.DA;12.04364468;-61.68052533
GRD;Grenada;Saint George;Saint George's;Parish;Parish;GD.GE;12.05278299;-61.73540342
GRD;Grenada;Saint John;;Parish;Parish;GD.JO;12.13997675;-61.7168385
GRD;Grenada;Saint Mark;;Parish;Parish;GD.MA;12.18656172;-61.6904428
GRD;Grenada;Saint Patrick;;Parish;Parish;GD.PA;12.20978774;-61.63378743
GRL;Greenland;Kujalleq;Kommune Kujalleq|Kitaa|West Greenland;Kommuner;Commune;GL.KU;61.29333865;-44.1719918
GRL;Greenland;Northeast Greenland National Park;;National Park;National Park;GL.UO;77.71174236;-35.50698224
GRL;Greenland;Qaasuitsup;Qaasuitsup Kommunia|Avannaa|Kitaa|Northwest Greenland;Kommuner;Commune;GL.QS;75.06074622;-54.76594923
GRL;Greenland;Qeqqata;Qeqqata Kommunia|Kitaa|West Greenland;Kommuner;Commune;GL.QT;66.24481784;-48.83261369
GRL;Greenland;Sermersooq;Kommuneqarfik Sermersooq|Tunu|East Greenland;Kommuner;Commune;GL.SE;67.29126734;-38.82766012
GTM;Guatemala;Alta Verapaz;;Departamento;Department;GT.AV;15.63553327;-90.13243637
